Temperature,Humidity,Wind Speed,Month
6.250,1.000,9.402,1
6.317,0.990,9.338,1
7.717,0.890,19.884,1
10.183,0.820,11.351,1
10.272,0.820,15.987,1
8.844,0.830,15.858,1
6.456,0.850,12.188,1
4.417,0.910,12.349,1
3.794,0.930,5.587,1
3.172,0.880,4.991,1
3.639,0.910,10.948,1
3.300,0.920,10.513,1
2.906,0.920,10.803,1
2.372,0.890,13.669,1
1.483,0.920,10.771,1
1.911,0.920,10.739,1
1.956,0.910,6.408,1
4.528,0.860,11.045,1
5.033,0.820,12.800,1
5.011,0.860,11.061,1
4.344,0.880,9.193,1
4.961,0.860,4.347,1
6.094,0.790,11.318,1
7.044,0.800,12.639,1
7.172,0.790,9.531,1
7.150,0.570,15.826,1
6.194,0.750,25.454,1
3.839,0.920,11.431,1
2.800,0.900,22.588,1
2.900,0.890,13.685,1
4.883,0.610,28.207,1
4.883,0.610,22.363,1
3.878,0.640,20.061,1
2.872,0.700,15.778,1
3.311,0.670,14.297,1
2.911,0.750,17.340,1
2.822,0.750,20.511,1
3.244,0.700,28.078,1
2.639,0.710,25.019,1
2.222,0.700,25.438,1
2.111,0.730,27.933,1
1.550,0.790,19.964,1
2.111,0.730,25.197,1
2.133,0.730,20.286,1
2.050,0.740,17.372,1
2.222,0.730,20.882,1
2.850,0.760,16.454,1
4.867,0.660,25.824,1
6.161,0.650,33.102,1
7.222,0.640,28.658,1
7.811,0.610,26.662,1
7.778,0.670,26.629,1
7.244,0.650,21.654,1
5.239,0.690,10.368,1
2.961,0.760,9.596,1
2.433,0.840,11.061,1
2.861,0.890,10.803,1
2.850,0.820,13.862,1
2.317,0.840,6.504,1
1.300,0.890,12.719,1
1.689,0.820,16.808,1
0.117,0.850,13.685,1
0.156,0.850,13.041,1
0.028,0.820,13.717,1
-0.533,0.850,13.878,1
-0.061,0.840,12.912,1
-1.111,0.820,11.012,1
-2.128,0.950,12.236,1
-1.039,0.890,11.737,1
-1.061,0.880,12.075,1
1.256,0.780,10.771,1
2.956,0.750,11.721,1
4.172,0.690,15.359,1
6.372,0.640,16.663,1
7.306,0.680,12.155,1
7.967,0.570,12.671,1
7.989,0.670,9.724,1
5.439,0.730,10.513,1
2.933,0.880,12.606,1
2.800,0.880,15.472,1
2.233,0.910,12.236,1
2.194,0.850,12.268,1
1.572,0.830,10.916,1
1.006,0.870,12.590,1
-0.489,0.920,6.360,1
-1.089,0.920,11.109,1
-1.561,0.930,6.826,1
-1.556,0.960,11.093,1
-2.044,0.920,10.835,1
-1.511,0.930,10.207,1
-1.094,0.880,14.055,1
-2.111,0.880,12.397,1
-2.050,0.890,12.284,1
-1.067,0.880,9.241,1
1.111,0.790,12.204,1
2.756,0.820,12.783,1
6.089,0.700,13.588,1
7.294,0.700,11.882,1
7.717,0.670,14.715,1
8.950,0.630,13.508,1
8.878,0.630,12.011,1
6.983,0.740,12.767,1
4.967,0.820,10.095,1
4.894,0.860,8.839,1
3.856,0.890,8.275,1
3.833,0.890,10.127,1
3.367,0.890,10.095,1
4.461,0.820,5.297,1
4.856,0.800,19.384,1
2.794,0.890,13.460,1
4.367,0.830,16.148,1
3.817,0.850,13.701,1
2.656,0.890,10.851,1
1.767,0.900,10.690,1
2.178,0.860,14.635,1
2.244,0.800,15.762,1
2.106,0.810,13.395,1
2.139,0.800,13.089,1
3.844,0.710,12.944,1
5.161,0.640,13.524,1
7.244,0.550,12.445,1
7.822,0.470,12.639,1
8.861,0.440,7.052,1
9.978,0.410,0.145,1
8.839,0.470,3.478,1
6.378,0.540,8.533,1
3.933,0.760,10.948,1
2.872,0.810,11.045,1
2.478,0.790,12.429,1
2.750,0.760,15.504,1
2.217,0.790,16.969,1
2.167,0.770,13.363,1
2.128,0.760,16.969,1
2.083,0.740,14.023,1
1.494,0.780,13.089,1
0.622,0.850,14.039,1
1.089,0.790,14.039,1
1.028,0.800,16.084,1
2.128,0.800,20.077,1
1.111,0.790,15.601,1
1.044,0.860,18.660,1
1.161,0.850,17.066,1
2.756,0.820,15.794,1
4.856,0.760,16.358,1
7.150,0.660,21.735,1
8.861,0.630,21.880,1
9.156,0.620,22.395,1
10.133,0.580,17.436,1
9.089,0.660,17.420,1
7.483,0.730,15.359,1
6.311,0.790,17.436,1
6.128,0.760,20.125,1
4.917,0.830,11.028,1
4.928,0.780,19.787,1
4.833,0.750,16.841,1
4.144,0.740,16.148,1
3.328,0.770,16.937,1
2.733,0.800,17.404,1
3.094,0.760,15.794,1
3.178,0.740,19.739,1
2.594,0.750,13.943,1
2.028,0.780,15.730,1
2.067,0.740,19.626,1
2.617,0.720,22.830,1
2.578,0.730,19.658,1
2.689,0.770,22.862,1
4.772,0.710,22.878,1
5.967,0.710,20.012,1
7.133,0.650,21.397,1
7.783,0.680,16.969,1
8.000,0.670,15.005,1
7.978,0.700,14.216,1
8.956,0.700,15.585,1
7.961,0.760,11.946,1
7.778,0.760,15.504,1
7.778,0.760,15.826,1
7.756,0.770,16.438,1
7.778,0.710,14.216,1
8.261,0.720,17.404,1
7.689,0.740,15.762,1
7.222,0.730,13.975,1
6.733,0.790,14.104,1
6.728,0.840,13.685,1
6.622,0.870,10.932,1
6.156,0.870,10.787,1
6.256,0.870,9.644,1
6.228,0.870,9.241,1
5.161,0.940,4.959,1
5.206,0.930,8.485,1
5.156,0.940,8.855,1
6.228,0.930,3.204,1
7.200,0.930,0.225,1
7.872,0.960,7.599,1
7.917,0.950,2.882,1
7.756,0.960,6.859,1
7.850,0.960,7.551,1
7.850,0.960,3.397,1
7.756,0.960,0.837,1
7.200,1.000,3.220,1
7.150,0.940,4.476,1
7.083,0.940,3.204,1
7.150,0.940,2.866,1
6.622,0.960,6.150,1
6.611,0.960,5.780,1
7.061,0.960,10.948,1
6.039,1.000,7.889,1
6.517,0.960,6.005,1
6.528,0.940,3.381,1
5.994,0.960,6.376,1
6.028,1.000,10.175,1
5.994,1.000,7.808,1
5.994,1.000,4.862,1
6.028,0.990,4.621,1
5.972,1.000,3.606,1
5.972,1.000,11.012,1
5.994,1.000,7.728,1
6.994,0.940,7.921,1
7.017,0.940,5.249,1
6.128,0.990,9.982,1
6.017,1.000,10.803,1
6.017,0.940,10.707,1
6.094,0.940,9.531,1
6.017,0.940,7.648,1
6.017,0.930,9.113,1
5.044,1.000,4.894,1
5.028,1.000,4.605,1
5.511,0.960,6.504,1
5.472,0.970,5.555,1
5.467,0.960,6.263,1
-4.950,0.810,11.270,1
-4.972,0.850,10.127,1
-4.950,0.840,9.322,1
-4.950,0.850,7.825,1
-4.439,0.890,6.118,1
-3.889,0.850,11.109,1
-3.889,0.850,9.579,1
-4.022,0.870,13.186,1
-3.839,0.920,11.125,1
-3.839,0.920,11.109,1
-2.867,0.930,11.125,1
-2.750,0.920,9.741,1
-2.172,0.960,11.270,1
-2.061,0.940,11.141,1
-2.072,0.880,14.490,1
-2.072,0.880,12.912,1
-1.989,0.890,13.959,1
-2.700,0.920,14.490,1
-2.700,0.850,14.071,1
-2.111,0.960,10.916,1
-1.061,0.920,14.313,1
-1.061,0.920,17.308,1
-0.606,0.930,14.007,1
0.100,0.850,12.590,1
5.489,0.940,3.220,1
4.967,0.970,3.220,1
4.978,0.960,6.054,1
4.467,0.960,3.397,1
4.406,0.970,9.692,1
3.911,1.000,4.975,1
3.911,1.000,0.435,1
4.811,0.940,7.020,1
4.978,0.940,12.204,1
4.978,0.940,9.306,1
5.033,0.940,8.694,1
5.000,0.940,9.354,1
5.072,0.930,10.948,1
6.028,0.940,4.975,1
6.089,0.930,7.760,1
6.089,0.930,9.467,1
6.100,0.930,8.936,1
6.017,0.930,7.487,1
6.017,0.930,11.995,1
5.983,0.940,10.352,1
6.017,0.940,10.787,1
5.511,0.960,11.109,1
5.550,0.940,6.021,1
5.511,0.940,6.343,1
5.000,0.960,6.327,1
5.611,0.940,3.623,1
5.489,0.940,3.300,1
5.000,0.960,3.075,1
4.644,0.960,2.415,1
3.983,0.930,10.336,1
4.950,0.940,4.605,1
4.878,0.950,3.413,1
5.000,1.000,0.467,1
6.017,0.940,1.787,1
5.150,1.000,7.197,1
6.089,0.940,10.578,1
6.111,0.940,7.889,1
6.272,0.940,6.585,1
6.156,1.000,8.050,1
6.156,1.000,10.690,1
6.261,0.990,7.583,1
6.133,0.940,11.109,1
6.133,0.930,4.605,1
6.178,0.940,10.304,1
6.111,0.940,7.776,1
5.600,0.960,10.996,1
5.678,0.970,10.707,1
5.600,0.960,6.392,1
5.600,0.960,6.504,1
5.678,0.970,3.268,1
5.600,0.960,10.562,1
5.600,0.960,8.050,1
5.678,0.970,2.592,1
6.089,0.940,0.000,1
5.072,1.000,4.830,1
5.172,0.990,8.549,1
6.089,0.940,9.290,1
6.111,0.940,9.354,1
7.089,0.940,8.597,1
7.222,1.000,10.900,1
7.711,0.960,9.435,1
7.761,0.910,9.982,1
7.267,0.930,4.750,1
7.267,0.930,0.274,1
7.328,0.930,4.556,1
7.222,0.930,4.750,1
7.150,0.930,10.546,1
7.050,0.940,11.045,1
6.133,1.000,11.270,1
6.133,1.000,9.467,1
6.100,0.960,12.800,1
5.578,0.960,6.762,1
5.556,0.960,13.943,1
5.522,0.940,13.427,1
5.044,0.960,17.002,1
5.044,0.960,14.023,1
5.039,1.000,13.444,1
5.072,0.960,14.265,1
5.072,1.000,15.746,1
6.044,0.940,19.819,1
6.089,0.930,12.059,1
6.089,0.940,15.665,1
6.233,0.940,15.842,1
6.183,0.930,12.606,1
6.183,0.930,16.841,1
6.250,0.950,17.356,1
6.206,0.930,9.596,1
6.183,0.940,10.964,1
6.206,0.940,5.458,1
6.161,0.940,14.538,1
6.161,1.000,11.463,1
6.200,1.000,11.898,1
6.161,1.000,9.692,1
6.622,0.960,11.254,1
6.606,0.960,13.089,1
6.594,0.960,14.603,1
6.083,0.960,17.211,1
6.056,0.940,18.966,1
5.461,0.940,17.726,1
4.950,0.900,20.656,1
4.489,0.930,16.631,1
3.911,0.920,16.261,1
3.839,0.920,16.213,1
3.878,0.930,16.454,1
3.817,0.930,15.987,1
3.794,0.930,17.452,1
3.856,0.930,16.277,1
3.800,0.920,14.377,1
3.800,0.920,12.751,1
3.928,0.930,10.658,1
3.800,0.930,9.402,1
4.800,0.870,9.563,1
4.728,0.890,8.887,1
4.800,0.870,8.082,1
3.778,0.930,11.190,1
3.778,0.930,7.535,1
3.756,0.930,8.082,1
4.267,0.930,6.424,1
3.600,0.940,10.191,1
3.200,0.960,10.996,1
2.717,0.960,10.578,1
2.633,0.960,10.095,1
2.667,0.930,6.617,1
2.667,0.930,6.698,1
2.533,0.930,6.521,1
2.133,0.920,12.494,1
2.083,0.930,9.676,1
1.978,0.930,11.367,1
2.083,0.930,8.549,1
2.083,0.860,10.062,1
1.989,0.940,8.871,1
2.083,0.930,12.783,1
2.133,0.930,15.746,1
2.133,0.930,12.172,1
2.133,0.930,14.297,1
2.133,0.930,14.490,1
2.050,0.930,13.105,1
2.133,0.930,12.590,1
1.117,0.990,12.687,1
1.928,0.930,11.946,1
2.083,0.930,15.778,1
1.578,0.960,17.179,1
1.928,0.930,10.884,1
2.083,0.900,13.782,1
2.083,0.900,16.937,1
1.572,0.930,13.121,1
1.578,0.900,13.701,1
1.578,0.930,14.039,1
1.511,0.930,13.653,1
1.067,0.920,11.125,1
1.017,0.930,9.435,1
0.950,0.930,10.336,1
1.067,0.920,7.825,1
2.083,0.860,10.835,1
2.600,0.790,13.540,1
2.689,0.830,14.925,1
3.750,0.770,12.172,1
3.728,0.710,11.640,1
3.772,0.710,9.129,1
3.750,0.650,11.834,1
2.817,0.760,7.084,1
2.639,0.830,4.572,1
2.106,0.850,9.290,1
2.039,0.860,4.685,1
1.000,0.860,4.605,1
0.472,0.890,3.075,1
0.511,0.900,3.252,1
0.372,0.900,3.220,1
0.328,0.920,3.220,1
0.339,0.910,2.785,1
0.278,0.900,0.000,1
-0.206,0.920,3.220,1
-0.117,0.930,3.011,1
-0.256,0.930,4.830,1
-0.278,0.860,0.000,1
-0.194,0.880,1.723,1
-0.228,0.930,1.610,1
0.906,0.860,0.000,1
1.039,0.870,0.306,1
1.017,0.850,8.050,1
1.039,0.790,4.492,1
1.156,0.800,6.971,1
0.072,0.910,3.075,1
0.072,0.910,4.492,1
0.256,0.850,1.755,1
0.000,0.850,2.930,1
-0.022,0.920,2.930,1
0.078,0.910,4.347,1
-0.022,0.920,3.574,1
-0.022,0.920,3.365,1
0.011,0.870,6.360,1
0.000,0.860,10.916,1
-0.511,0.890,6.360,1
-0.450,0.890,3.880,1
-0.489,0.880,10.771,1
-0.489,0.880,3.349,1
-0.417,0.920,3.478,1
-0.028,0.860,3.510,1
-1.067,0.920,9.306,1
-1.022,0.930,5.635,1
-1.067,0.920,5.490,1
0.000,0.860,11.045,1
0.189,0.860,13.170,1
0.167,0.910,13.572,1
2.294,0.780,9.129,1
2.917,0.740,4.605,1
3.867,0.710,1.320,1
3.839,0.700,3.091,1
2.772,0.780,2.737,1
1.083,0.850,9.274,1
-0.044,0.860,4.733,1
-0.044,0.930,11.173,1
-0.139,0.860,12.655,1
-0.644,0.890,10.771,1
-1.578,0.930,6.472,1
-2.222,0.930,11.109,1
-2.244,0.930,6.360,1
-2.689,0.970,10.159,1
-2.317,0.930,10.819,1
-2.778,0.960,10.787,1
-2.089,0.930,10.996,1
-1.206,0.930,14.216,1
-0.094,0.860,20.125,1
-0.167,0.880,19.578,1
-0.117,0.860,11.061,1
-0.117,0.860,12.671,1
0.944,0.870,21.494,1
0.994,0.860,23.039,1
2.067,0.800,15.569,1
2.206,0.810,16.486,1
2.156,0.800,14.023,1
2.156,0.800,12.220,1
1.333,0.850,9.499,1
1.039,0.860,1.884,1
1.039,0.860,4.814,1
1.117,0.870,8.517,1
2.061,0.810,13.878,1
2.061,0.810,14.007,1
2.567,0.840,16.760,1
2.550,0.860,20.479,1
0.100,0.850,12.461,1
-0.456,0.930,6.843,1
-0.961,0.920,9.129,1
-2.172,0.960,9.418,1
-2.489,0.920,11.173,1
-1.011,0.920,17.710,1
1.161,0.780,14.587,1
1.694,0.750,21.220,1
2.172,0.690,14.313,1
2.778,0.670,20.737,1
3.917,0.640,22.234,1
5.050,0.650,18.193,1
6.111,0.600,16.519,1
5.811,0.610,14.458,1
5.050,0.640,10.030,1
2.928,0.750,9.016,1
2.811,0.760,10.272,1
1.189,0.840,12.655,1
1.189,0.840,9.499,1
1.267,0.850,7.776,1
1.161,0.850,8.034,1
1.161,0.850,3.317,1
1.233,0.850,10.562,1
1.111,0.850,4.701,1
2.106,0.890,17.002,1
2.111,0.900,16.808,1
2.639,0.860,19.948,1
2.639,0.860,24.343,1
3.200,0.870,25.728,1
3.750,0.830,24.504,1
3.794,0.830,27.595,1
3.811,0.840,26.629,1
4.906,0.770,36.644,1
4.978,0.820,35.372,1
6.000,0.780,36.467,1
7.200,0.720,38.592,1
7.733,0.690,38.721,1
7.839,0.690,38.769,1
7.822,0.680,44.565,1
7.778,0.690,43.035,1
7.739,0.730,30.638,1
7.222,0.800,20.334,1
7.222,0.740,26.066,1
7.050,0.770,34.100,1
7.367,0.730,41.779,1
7.250,0.750,41.796,1
5.750,0.890,17.018,1
5.144,0.940,2.302,1
2.594,0.930,17.082,1
1.156,0.930,25.535,1
1.067,0.900,20.222,1
1.067,0.860,25.003,1
1.056,0.870,19.433,1
1.067,0.850,23.377,1
1.067,0.790,26.307,1
0.994,0.870,20.399,1
1.067,0.860,21.832,1
2.083,0.800,14.265,1
2.722,0.830,24.552,1
4.906,0.710,24.858,1
5.000,0.700,26.565,1
6.094,0.640,19.401,1
7.150,0.600,20.350,1
7.106,0.550,17.275,1
5.167,0.680,14.732,1
2.844,0.760,10.529,1
2.106,0.790,10.916,1
1.083,0.860,11.560,1
1.917,0.810,13.669,1
1.550,0.860,13.749,1
0.033,0.900,10.384,1
-0.556,0.930,3.333,1
2.172,0.730,10.996,1
1.011,0.830,10.819,1
1.111,0.780,12.429,1
1.111,0.850,7.680,1
0.550,0.900,3.494,1
0.000,0.920,5.007,1
0.000,0.920,17.662,1
1.078,0.920,25.164,1
2.222,0.790,26.324,1
2.750,0.770,33.858,1
2.900,0.770,37.577,1
3.939,0.700,42.085,1
5.000,0.650,40.540,1
5.033,0.640,37.223,1
5.000,0.650,40.508,1
4.950,0.650,34.035,1
4.022,0.640,32.264,1
3.839,0.640,36.933,1
2.778,0.700,27.595,1
2.783,0.700,32.361,1
2.750,0.700,35.420,1
2.172,0.720,33.730,1
2.583,0.680,37.175,1
2.072,0.700,34.615,1
2.122,0.700,25.760,1
1.106,0.760,20.479,1
1.061,0.750,24.231,1
1.111,0.750,24.198,1
0.544,0.760,20.366,1
1.111,0.690,24.375,1
1.061,0.690,25.615,1
-0.017,0.750,24.617,1
0.000,0.750,22.669,1
1.111,0.640,29.109,1
2.178,0.640,32.120,1
2.778,0.570,27.370,1
2.778,0.570,27.451,1
2.906,0.560,24.327,1
2.750,0.610,22.315,1
2.222,0.690,15.005,1
2.078,0.800,22.685,1
1.161,0.850,13.540,1
1.161,0.920,16.519,1
1.961,0.870,20.962,1
2.200,0.800,20.737,1
1.617,0.850,20.206,1
1.567,0.860,19.787,1
0.967,0.890,17.243,1
0.456,0.890,14.136,1
-0.094,0.890,16.889,1
-0.678,0.880,14.184,1
-1.189,0.910,14.458,1
-1.244,0.880,14.120,1
-1.211,0.810,15.794,1
-2.272,0.750,14.522,1
-2.306,0.770,14.200,1
-2.178,0.750,17.565,1
-1.067,0.750,16.181,1
0.889,0.690,20.238,1
1.183,0.680,21.993,1
2.244,0.540,17.404,1
2.650,0.560,16.148,1
2.267,0.580,14.458,1
1.206,0.630,13.572,1
0.111,0.660,15.537,1
-1.117,0.700,11.978,1
-2.222,0.750,7.438,1
-2.594,0.700,13.202,1
-2.850,0.640,10.449,1
-3.450,0.640,13.685,1
-4.544,0.590,15.891,1
-5.167,0.610,13.959,1
-5.694,0.640,13.621,1
-6.350,0.660,10.739,1
-7.317,0.710,16.519,1
-7.850,0.710,11.077,1
-8.617,0.750,10.884,1
-9.072,0.740,9.290,1
-9.094,0.740,9.418,1
-9.344,0.760,10.562,1
-7.939,0.710,10.755,1
-7.828,0.710,12.687,1
-7.322,0.680,7.792,1
-6.139,0.620,4.492,1
-6.067,0.620,3.027,1
-5.150,0.620,7.293,1
-5.006,0.620,9.080,1
-4.983,0.670,7.825,1
-5.117,0.680,3.478,1
-5.028,0.680,8.050,1
-6.067,0.740,7.841,1
-6.194,0.750,8.903,1
-7.161,0.800,7.631,1
-7.644,0.840,10.594,1
-8.117,0.810,10.964,1
-7.083,0.770,6.166,1
-6.556,0.720,6.279,1
-6.650,0.760,6.601,1
-6.044,0.770,6.521,1
-6.044,0.720,10.723,1
-5.983,0.740,6.762,1
-5.994,0.690,9.322,1
-5.994,0.740,7.970,1
-5.928,0.750,10.867,1
-5.972,0.740,12.397,1
-4.956,0.740,13.556,1
-4.889,0.750,12.381,1
-3.844,0.690,4.733,1
-3.844,0.740,9.338,1
-2.456,0.680,7.615,1
-2.756,0.680,9.097,1
-2.756,0.710,10.755,1
-2.744,0.710,10.803,1
-3.822,0.780,10.867,1
-3.822,0.780,10.723,1
-3.017,0.740,12.429,1
-3.844,0.780,13.765,1
-3.333,0.750,14.023,1
-2.789,0.730,11.173,1
-2.244,0.720,14.007,1
-2.244,0.720,13.862,1
-2.189,0.760,15.504,1
-2.200,0.780,13.685,1
-2.178,0.810,10.819,1
-1.611,0.780,10.787,1
-2.083,0.810,16.680,1
-2.106,0.880,11.028,1
-2.433,0.860,11.399,1
-2.122,0.880,9.757,1
1.028,0.790,13.057,1
3.322,0.730,12.606,1
2.828,0.760,13.669,1
2.450,0.790,17.259,1
3.872,0.770,9.837,1
5.000,0.760,10.996,1
2.944,0.880,15.311,1
2.528,0.850,15.327,1
2.944,0.880,21.654,1
4.006,0.820,15.714,1
5.633,0.730,25.245,1
5.006,0.760,15.987,1
5.578,0.770,20.560,1
6.483,0.750,24.021,1
6.139,0.730,14.812,1
15.472,0.890,0.000,6
14.383,0.930,3.220,6
14.022,0.950,3.091,7
13.200,0.960,0.000,7
12.689,0.960,0.000,7
12.778,0.950,1.932,7
14.800,0.930,0.000,7
18.672,0.780,4.798,7
22.222,0.640,7.744,7
23.867,0.540,7.583,7
25.044,0.470,9.579,7
26.267,0.450,6.762,7
27.289,0.400,7.857,7
27.222,0.410,7.567,7
27.511,0.410,4.927,7
27.933,0.450,9.177,7
27.828,0.380,15.327,7
27.939,0.360,10.272,7
27.356,0.380,10.368,7
26.250,0.390,9.145,7
23.444,0.640,4.476,7
20.189,0.770,3.059,7
19.011,0.830,3.172,7
17.750,0.850,2.866,7
16.228,0.880,11.672,7
16.083,0.770,14.329,7
15.500,0.710,13.508,7
14.994,0.690,17.436,7
13.956,0.720,14.265,7
13.400,0.730,13.363,7
12.872,0.830,11.077,7
16.067,0.680,12.816,7
17.767,0.640,11.785,7
18.939,0.560,17.533,7
21.089,0.520,10.062,7
22.172,0.380,17.275,7
22.244,0.350,17.452,7
22.778,0.320,15.842,7
22.856,0.390,14.265,7
22.844,0.370,15.907,7
22.822,0.380,17.758,7
23.006,0.350,19.465,7
22.800,0.370,22.025,7
22.244,0.380,15.504,7
18.600,0.550,9.193,7
15.183,0.760,4.894,7
14.494,0.790,6.488,7
13.811,0.790,3.333,7
12.272,0.890,6.601,7
11.694,0.900,6.150,7
11.728,0.860,3.236,7
11.017,0.890,6.247,7
10.533,0.890,0.000,7
10.039,0.920,5.104,7
12.067,0.930,4.830,7
16.933,0.680,1.690,7
18.678,0.540,0.338,7
21.017,0.460,8.050,7
22.194,0.380,0.000,7
23.850,0.360,3.606,7
24.972,0.360,11.012,7
26.061,0.390,10.932,7
26.183,0.350,14.554,7
27.194,0.370,14.232,7
27.217,0.370,12.687,7
27.300,0.330,13.395,7
27.217,0.390,12.622,7
26.083,0.420,9.386,7
22.817,0.590,4.685,7
20.094,0.720,0.000,7
18.817,0.750,0.000,7
17.700,0.810,2.930,7
15.578,0.900,3.220,7
15.072,0.920,0.000,7
15.167,0.890,3.220,7
13.911,0.930,2.785,7
13.400,0.930,3.172,7
13.517,0.930,2.979,7
14.978,0.930,1.530,7
18.756,0.780,4.959,7
22.539,0.570,2.061,7
24.883,0.450,3.156,7
26.083,0.360,3.429,7
27.222,0.330,4.653,7
27.822,0.330,3.413,7
27.844,0.380,12.687,7
29.072,0.340,13.250,7
30.044,0.350,9.596,7
30.067,0.340,10.079,7
30.100,0.300,10.111,7
29.006,0.350,9.708,7
28.378,0.380,10.916,7
24.756,0.590,1.787,7
20.211,0.820,0.000,7
19.517,0.770,0.000,7
19.200,0.780,2.608,7
17.783,0.810,6.199,7
18.317,0.780,3.220,7
17.650,0.820,5.297,7
17.278,0.830,6.392,7
16.233,0.860,6.279,7
16.739,0.860,5.426,7
18.011,0.950,7.213,7
20.994,0.740,18.193,7
21.961,0.610,16.760,7
17.872,0.890,17.275,7
18.983,0.890,9.435,7
19.922,0.850,10.819,7
21.161,0.790,5.571,7
22.300,0.640,16.309,7
21.372,0.760,13.444,7
21.278,0.770,11.544,7
21.306,0.720,14.216,7
21.517,0.750,11.995,7
22.761,0.650,17.356,7
22.200,0.670,10.964,7
20.356,0.760,12.252,7
19.011,0.830,11.238,7
18.433,0.830,6.762,7
18.517,0.830,10.191,7
18.406,0.860,10.916,7
17.850,0.890,11.206,7
18.000,0.880,10.030,7
18.356,0.860,10.948,7
18.333,0.840,11.270,7
18.322,0.840,6.231,7
18.822,0.780,9.612,7
19.883,0.740,10.932,7
20.989,0.690,14.667,7
22.733,0.620,14.458,7
22.828,0.620,14.474,7
23.939,0.530,16.406,7
26.067,0.500,17.597,7
26.089,0.500,22.089,7
26.183,0.490,17.243,7
26.133,0.500,20.560,7
25.156,0.530,14.651,7
25.339,0.520,15.601,7
26.061,0.500,16.229,7
25.044,0.540,15.504,7
23.150,0.630,7.342,7
19.167,0.830,8.002,7
19.100,0.800,6.504,7
19.739,0.770,6.150,7
19.500,0.810,3.526,7
18.917,0.810,11.125,7
18.222,0.830,6.199,7
18.389,0.840,6.794,7
17.856,0.870,6.762,7
17.139,0.870,6.086,7
17.856,0.900,0.660,7
22.000,0.740,11.544,7
22.800,0.710,13.041,7
24.956,0.550,24.858,7
27.106,0.480,25.116,7
27.289,0.500,21.687,7
27.800,0.490,31.089,7
28.861,0.460,23.490,7
29.033,0.420,26.324,7
28.978,0.430,26.452,7
29.028,0.400,22.025,7
29.183,0.390,21.316,7
28.933,0.370,17.807,7
27.822,0.400,15.778,7
25.428,0.480,9.306,7
21.228,0.680,9.708,7
19.611,0.770,6.504,7
18.511,0.800,3.317,7
17.872,0.810,3.413,7
16.783,0.870,0.000,7
16.289,0.880,5.877,7
16.689,0.870,0.000,7
17.150,0.870,3.220,7
16.983,0.890,2.962,7
17.689,0.900,0.000,7
19.889,0.840,8.050,7
22.744,0.710,2.592,7
27.128,0.510,5.587,7
27.822,0.460,3.220,7
28.939,0.400,2.013,7
29.044,0.420,10.336,7
30.111,0.370,3.880,7
31.300,0.370,4.782,7
32.194,0.350,7.406,7
32.217,0.410,2.882,7
32.300,0.340,6.907,7
32.194,0.440,0.451,7
30.094,0.540,2.898,7
27.617,0.570,4.025,7
26.017,0.610,9.370,7
24.817,0.610,10.755,7
23.394,0.650,6.199,7
21.667,0.740,6.440,7
21.067,0.740,6.295,7
20.317,0.780,3.429,7
18.961,0.840,3.204,7
19.517,0.780,6.166,7
19.656,0.770,9.773,7
21.072,0.690,9.113,7
22.717,0.660,11.125,7
25.028,0.580,11.077,7
27.289,0.510,12.622,7
29.978,0.460,9.692,7
32.122,0.360,14.860,7
32.850,0.340,20.254,7
33.911,0.370,14.361,7
33.961,0.340,10.127,7
35.000,0.360,9.483,7
33.978,0.370,9.274,7
34.822,0.350,8.919,7
33.889,0.390,7.825,7
32.250,0.450,4.476,7
30.156,0.530,3.606,7
27.750,0.630,8.050,7
27.122,0.610,10.674,7
26.978,0.600,9.547,7
27.528,0.600,3.445,7
24.344,0.700,6.343,7
24.239,0.740,2.850,7
22.650,0.820,3.075,7
20.489,0.900,8.050,7
20.300,0.910,6.070,7
22.044,0.820,9.354,7
24.706,0.750,8.050,7
26.828,0.620,2.769,7
28.722,0.500,9.467,7
31.961,0.430,4.428,7
33.578,0.380,3.639,7
34.822,0.370,8.050,7
33.839,0.440,7.696,7
35.928,0.330,2.721,7
36.011,0.310,4.830,7
34.950,0.390,0.000,7
33.172,0.420,6.472,7
32.650,0.440,11.383,7
30.961,0.520,3.832,7
28.956,0.620,7.937,7
27.528,0.540,11.801,7
26.994,0.520,10.690,7
25.900,0.550,12.316,7
24.367,0.650,10.755,7
24.822,0.610,11.270,7
24.961,0.580,10.417,7
24.606,0.590,6.166,7
22.528,0.680,2.769,7
22.961,0.680,6.424,7
22.039,0.770,8.984,7
23.706,0.700,7.664,7
23.894,0.750,2.898,7
27.244,0.600,0.483,7
27.872,0.590,4.556,7
29.072,0.510,12.413,7
31.200,0.480,12.542,7
32.261,0.450,12.558,7
32.894,0.430,13.685,7
34.928,0.370,10.642,7
34.900,0.390,8.195,7
33.861,0.390,7.712,7
33.839,0.410,5.120,7
31.161,0.480,17.275,7
29.156,0.560,9.918,7
27.750,0.600,11.045,7
26.639,0.630,10.900,7
25.006,0.700,10.642,7
16.767,0.890,3.220,7
15.606,0.920,0.000,7
15.356,0.910,3.220,7
14.472,0.930,0.000,7
13.961,0.950,0.000,7
14.628,0.950,3.156,7
16.050,0.990,3.027,7
20.939,0.730,8.130,7
22.806,0.620,6.939,7
26.039,0.480,5.023,7
27.706,0.430,2.898,7
28.850,0.370,2.705,7
27.889,0.430,4.959,7
27.428,0.430,13.588,7
